[org.apache.commons.math.ode.events.EventStateTest.testIssue695, org.apache.commons.math.ode.events.EventStateTest.closeEvents]
src/main/java/org/apache/commons/math/analysis/solvers/AbstractUnivariateRealSolver.java
01245,x,-
01246,x,-
01247,x,-
01248,x,-
01249,x,-
01250,x,-
01251,x,-
01252,x,-
01253,x,-
01254,x,-
01255,x,-
01256,x,-
01257,x,-
01258,x,-
01259,x,-
01260,x,-
01261,x,-
01262,x,-
01263,x,-
01264,x,-
01265,x,-
01266,x,-
01267,x,-
01268,x,-
01269,x,-
01270,x,-
01271,x,-
01272,x,-
01273,x,-
01274,x,-
01275,x,-
01276,x,-
01292,x,-
01293,x,-
01294,x,-
01295,x,-
01296,x,-
01297,x,-
01299,x,-
01300,x,-
01301,x,-
01302,x,-
01304,x,-
01305,x,-
01306,x,-
01307,x,-
01309,x,-
01310,x,-
01311,x,-
01312,x,-
01314,x,-
01315,x,-
01316,x,-
01317,x,-
01319,x,-
01320,x,-
01321,x,-
01322,x,-
01324,x,-
01420,x,-
01422,x,-
01426,x,-
01431,x,-
01432,x,-
01433,x,-
01434,x,-
01435,x,-
01436,x,-
01437,x,-
01438,x,-
01439,x,-
01440,x,-
01441,x,-
01442,x,-
01443,x,-
01444,x,-
01445,x,-
01446,x,-
01447,x,-
01448,x,-
01449,x,-
01450,x,-
01451,x,-
01452,x,-
01453,x,-
01454,x,-
01456,x,-
01457,x,-
01458,x,-
01459,x,-
01460,x,-
01461,x,-
01462,x,-
01463,x,-
01464,x,-
01465,x,-
01467,x,-
01468,x,-
01469,x,-
01470,x,-
01471,x,-
01472,x,-
01473,x,-
01474,x,-
01475,x,-
01476,x,-
01477,x,-
01479,x,-
01480,x,-
01481,x,-
01482,x,-
01483,x,-
01484,x,-
01485,x,-
01486,x,-
01487,x,-
01488,x,-
01489,x,-
01490,x,-
01491,x,-
01492,x,-
01493,x,-
01494,x,-
01495,x,-
01496,x,-
01497,x,-
01498,x,-
01499,x,-
01500,x,-
01501,x,-
01503,x,-
01504,x,-
01505,x,-
01506,x,-
01507,x,-
01508,x,-
01509,x,-
01510,x,-
01511,x,-
01512,x,-
01513,x,-
01514,x,-
01517,x,-
01518,x,-
01519,x,-
01520,x,-
01521,x,-
01522,x,-
01523,x,-
01524,x,-
01525,x,-
01526,x,-
01527,x,-
01528,x,-
01529,x,-
01534,x,-
01535,x,-
01536,x,-
01537,x,-
01538,x,-
01539,x,-
01540,x,-
01541,x,-
01542,x,-
01543,x,-
01546,x,-
01547,x,-
01551,x,-
01552,x,-
01555,x,-
01556,x,-
01557,x,-
01558,x,-
01561,x,-
01562,x,-
01564,x,-
01565,x,-
01567,x,-
01568,x,-
01569,x,-
01570,x,-
01571,x,-
01572,x,-
01574,x,-
01576,x,-
03005,x,o
03023,x,o
03032,x,-
03035,x,-
03337,x,o
03341,x,o
03345,x,o
03346,x,o
03350,x,o
03351,-,o
03354,x,o
03364,x,o
03368,x,o
03369,x,o
03370,x,o
03373,x,o
03375,x,o
03379,x,o
03470,x,o
03471,x,o
03495,x,o
03538,x,o
03539,x,o
03541,x,o
03542,x,o
03747,x,-
03748,x,-
03784,x,-
03785,x,-
03807,x,-
src/main/java/org/apache/commons/math/analysis/solvers/BaseAbstractUnivariateRealSolver.java
00065,x,o
00066,x,o
00067,x,o
00078,-,o
00079,-,o
00080,-,o
00093,x,o
00094,x,o
00095,x,o
00104,-,o
00110,x,o
00116,x,o
00122,x,o
00128,x,o
00134,x,o
00140,x,o
00153,x,o
00154,x,o
00173,x,o
00176,x,o
00177,x,o
00178,x,o
00179,x,o
00180,x,o
00181,x,o
00187,x,o
00190,x,o
00195,x,o
00268,x,o
00282,-,o
00294,x,o
src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java
00053,-,o
00083,-,o
00084,-,o
00085,-,o
00086,-,o
00088,-,o
00091,-,o
00092,-,o
00097,-,o
00098,-,o
00099,-,o
00103,-,o
00108,-,o
00109,-,o
00114,-,o
00115,-,o
00139,-,o
00140,-,o
00141,-,o
00142,-,o
00143,-,o
00144,-,o
00145,-,o
00146,-,o
00148,-,o
00149,-,o
00152,-,o
00153,-,o
00154,-,o
00155,-,o
00156,-,o
00157,-,o
00158,-,o
00159,-,o
00161,-,o
00162,-,o
00164,-,o
00165,-,o
00166,-,o
00168,-,o
00169,-,o
00170,-,o
00171,-,o
00172,-,o
00173,-,o
00174,-,o
00180,-,o
00181,-,o
00182,-,o
00183,-,o
00184,-,o
00186,-,o
00187,-,o
00188,-,o
00189,-,o
00191,-,o
00192,-,o
00194,-,o
00196,-,o
00197,-,o
00198,-,o
00199,-,o
00200,-,o
00201,-,o
00202,-,o
00203,-,o
00204,-,o
00205,-,o
00206,-,o
00209,-,o
00210,-,o
00212,-,o
00213,-,o
00214,-,o
00215,-,o
00219,-,o
00220,-,o
00221,-,o
00222,-,o
00223,-,o
00224,-,o
00225,-,o
src/main/java/org/apache/commons/math/ode/nonstiff/DormandPrince853Integrator.java
00220,x,-
00221,x,-
00222,x,-
00247,x,-
00255,x,-
00256,x,-
00258,x,-
00259,x,-
00260,x,-
00261,x,-
00262,x,-
00263,x,-
00264,x,-
00265,x,-
00266,x,-
00267,x,-
00268,x,-
00269,x,-
00270,x,-
00271,x,-
00272,x,-
00273,x,-
00274,x,-
00275,x,-
00276,x,-
00278,x,-
00279,x,-
00283,x,-
src/main/java/org/apache/commons/math/ode/EquationsMapper.java
00050,x,o
00051,x,o
00065,x,o
00077,x,o
00080,x,o
00092,x,-
00095,x,-
src/main/java/org/apache/commons/math/util/Precision.java
00203,-,o
00267,x,o
00268,x,o
00271,x,o
00272,x,o
00274,x,o
00278,x,o
00280,x,o
src/main/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolver.java
00082,x,-
00083,x,-
00086,x,-
00087,x,-
00146,x,-
00147,x,-
00148,x,-
00149,x,-
00150,x,-
00151,x,-
00154,x,-
00155,x,-
00161,x,-
00162,x,-
00169,x,-
00170,x,-
00171,x,-
00172,x,-
00173,x,-
00174,x,-
00175,x,-
00195,x,-
00198,x,-
00199,x,-
00200,x,-
00201,x,-
00202,x,-
00203,x,-
00204,x,-
00205,x,-
00211,x,-
00212,x,-
00213,x,-
00233,x,-
00236,x,-
00241,x,-
00246,x,-
00247,x,-
00251,x,-
00252,x,-
00254,x,-
00255,x,-
00256,x,-
00257,x,-
00258,x,-
00259,x,-
00260,x,-
00261,x,-
00262,x,-
00263,x,-
00264,x,-
00265,x,-
00266,x,-
00267,x,-
00268,x,-
00269,x,-
00270,x,-
00271,x,-
00273,x,-
00275,x,-
00276,x,-
00277,x,-
00278,x,-
00279,x,-
00280,x,-
00283,x,-
00284,x,-
00287,x,-
00365,x,-
00366,x,-
00367,x,-
00368,x,-
00369,x,-
00370,x,-
00373,x,-
00374,x,-
00375,x,-
00378,x,-
00385,x,-
00386,x,-
src/main/java/org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java
00116,x,-
00118,x,-
00119,x,-
00120,x,-
00121,x,-
00122,x,-
00124,x,-
00127,x,-
00128,x,-
00129,x,-
00187,x,-
00195,x,-
00196,x,-
00197,x,-
00198,x,-
00201,x,-
00202,x,-
00203,x,-
00204,x,-
00205,x,-
00206,x,-
00209,x,-
00210,x,-
00211,x,-
00212,x,-
00215,x,-
00216,x,-
00217,x,-
00218,x,-
00219,x,-
00220,x,-
00221,x,-
00224,x,-
00227,x,-
00230,x,-
00231,x,-
00232,x,-
00233,x,-
00234,x,-
00235,x,-
00236,x,-
00237,x,-
00238,x,-
00239,x,-
00240,x,-
00241,x,-
00242,x,-
00243,x,-
00244,x,-
00245,x,-
00246,x,-
00247,x,-
00248,x,-
00249,x,-
00250,x,-
00251,x,-
00252,x,-
00253,x,-
00254,x,-
00255,x,-
00256,x,-
00257,x,-
00258,x,-
00259,x,-
00260,x,-
00261,x,-
00262,x,-
00263,x,-
00264,x,-
00265,x,-
00266,x,-
00267,x,-
00268,x,-
00269,x,-
00270,x,-
00271,x,-
00272,x,-
00273,x,-
00274,x,-
00275,x,-
00276,x,-
00277,x,-
00278,x,-
00279,x,-
00280,x,-
00281,x,-
00282,x,-
00283,x,-
00284,x,-
00285,x,-
00286,x,-
00287,x,-
00288,x,-
00289,x,-
00290,x,-
00293,x,-
00294,x,-
00295,x,-
00296,x,-
00298,x,-
00299,x,-
00300,x,-
00301,x,-
00302,x,-
00303,x,-
00304,x,-
00305,x,-
00306,x,-
00307,x,-
00308,x,-
00309,x,-
00310,x,-
00311,x,-
00312,x,-
00313,x,-
00314,x,-
00315,x,-
00316,x,-
00317,x,-
00318,x,-
00319,x,-
00320,x,-
00321,x,-
00322,x,-
00324,x,-
00345,x,-
00359,x,-
src/main/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java
00099,-,o
00105,-,o
00106,-,o
00107,-,o
00108,-,o
00109,-,o
00110,-,o
00111,-,o
00112,-,o
00113,-,o
00114,-,o
00115,-,o
00116,-,o
00117,-,o
00118,-,o
00119,-,o
00120,-,o
00121,-,o
00122,-,o
00123,-,o
00124,-,o
00125,-,o
00126,-,o
00127,-,o
00128,-,o
00129,-,o
00130,-,o
00131,-,o
00132,-,o
00133,-,o
00134,-,o
00135,-,o
00136,-,o
00137,-,o
00138,-,o
00139,-,o
00140,-,o
00141,-,o
00142,-,o
00143,-,o
00144,-,o
00145,-,o
00146,-,o
00147,-,o
00148,-,o
00149,-,o
00150,-,o
00151,-,o
00152,-,o
00153,-,o
00154,-,o
00155,-,o
00156,-,o
00305,-,o
00308,-,o
00309,-,o
00310,-,o
00336,x,o
00354,x,o
00355,x,o
00371,-,o
00374,-,o
00375,-,o
src/main/java/org/apache/commons/math/util/MathUtils.java
00515,x,o
src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java
00086,x,-
00087,x,-
00088,x,-
00089,x,-
00090,x,-
00091,x,-
00092,x,-
00093,x,-
00094,x,-
00128,x,-
00129,x,-
00130,x,-
00139,x,-
00140,x,-
00169,x,-
00185,x,-
00192,x,-
00200,x,-
00203,x,-
00208,x,-
00209,x,-
00210,x,-
00249,x,-
00250,x,-
00261,x,-
00278,x,-
00279,x,-
00280,x,-
00283,x,-
00284,x,-
00285,x,-
00286,x,-
00287,x,-
00288,x,-
00291,x,-
00292,x,-
00293,x,-
00294,x,-
00295,x,-
00296,x,-
00297,x,-
00298,x,-
00299,x,-
00301,x,-
00302,x,-
00303,x,-
00304,x,-
00305,x,-
00306,x,-
00308,x,-
00309,x,-
00310,x,-
00311,x,-
00312,x,-
00313,x,-
00314,x,-
00315,x,-
00316,x,-
00317,x,-
00318,x,-
00319,x,-
00320,x,-
00321,x,-
00322,x,-
00323,x,-
00324,x,-
00325,x,-
00326,x,-
00327,x,-
00328,x,-
00329,x,-
00330,x,-
00331,x,-
00332,x,-
00333,x,-
00334,x,-
00335,x,-
00336,x,-
00337,x,-
00338,x,-
00339,x,-
00340,x,-
00341,x,-
00342,x,-
00343,x,-
00344,x,-
00345,x,-
00346,x,-
00347,x,-
00348,x,-
00349,x,-
00350,x,-
00351,x,-
00352,x,-
00353,x,-
00354,x,-
00355,x,-
00356,x,-
00357,x,-
00359,x,-
00360,x,-
00361,x,-
00362,x,-
00363,x,-
00364,x,-
00365,x,-
00368,x,-
00369,x,-
00370,x,-
00372,x,-
00384,x,-
00385,x,-
00386,x,-
00387,x,-
src/main/java/org/apache/commons/math/ode/events/EventState.java
00103,x,o
00104,x,o
00105,x,o
00106,x,o
00107,x,o
00110,x,o
00111,x,o
00112,x,o
00113,x,o
00114,x,o
00115,x,o
00116,x,o
00117,x,o
00154,x,o
00155,x,o
00156,x,o
00157,x,o
00158,x,o
00159,x,o
00160,x,o
00161,x,o
00162,x,o
00163,x,o
00164,x,o
00165,x,o
00166,x,o
00167,x,o
00168,x,o
00169,x,o
00170,x,o
00171,x,o
00172,x,o
00173,x,o
00174,x,o
00175,x,o
00176,x,o
00177,x,o
00190,x,o
00191,x,o
00192,x,o
00193,x,o
00197,x,o
00198,x,o
00200,x,o
00201,x,o
00202,x,o
00203,x,o
00204,x,o
00205,x,o
00207,x,o
00208,x,o
00209,x,o
00210,x,o
00211,x,o
00212,x,o
00213,x,o
00214,x,o
00215,x,o
00216,x,o
00217,x,o
00218,x,o
00219,x,o
00220,x,o
00221,x,o
00222,x,o
00223,x,o
00224,x,o
00225,x,o
00226,x,o
00227,x,o
00228,x,o
00229,x,o
00230,x,o
00231,x,o
00232,x,o
00233,x,o
00234,x,o
00235,x,o
00236,x,o
00237,x,o
00238,x,o
00239,x,o
00240,x,o
00241,x,o
00242,x,o
00243,x,o
00244,x,o
00245,x,o
00246,x,o
00247,x,o
00248,x,o
00249,x,o
00250,x,o
00251,x,o
00252,x,o
00253,x,o
00254,x,o
00255,x,o
00256,x,o
00257,x,o
00258,x,o
00259,x,o
00260,x,o
00261,x,o
00262,x,o
00263,x,o
00264,x,o
00265,x,o
00266,x,o
00267,x,o
00268,x,o
00269,x,o
00270,x,o
00271,x,o
00274,x,o
00275,x,o
00276,x,o
00285,x,o
00286,x,o
00287,x,o
00298,x,o
00299,x,o
00301,x,o
00302,x,o
00303,x,o
00304,x,o
00305,x,o
00306,x,o
00307,x,-
00308,x,-
00317,x,-
00329,x,-
00333,x,-
00334,x,-
00336,x,-
00337,x,-
00339,x,-
00340,x,-
src/main/java/org/apache/commons/math/ode/nonstiff/DormandPrince853StepInterpolator.java
00231,x,-
00232,x,-
00233,x,-
00234,x,-
00244,x,-
00246,x,-
00247,x,-
00248,x,-
00249,x,-
00250,x,-
00251,x,-
00252,x,-
00278,x,-
00288,x,-
00290,x,-
00292,x,-
00293,x,-
00294,x,-
00297,x,-
00298,x,-
00299,x,-
00302,x,-
00309,x,-
00310,x,-
00318,x,-
00319,x,-
00320,x,-
00321,x,-
00322,x,-
00323,x,-
00324,x,-
00325,x,-
00326,x,-
00327,x,-
00328,x,-
00329,x,-
00330,x,-
00331,x,-
00332,x,-
00333,x,-
00334,x,-
00335,x,-
00336,x,-
00337,x,-
00338,x,-
00339,x,-
00340,x,-
00341,x,-
00342,x,-
00343,x,-
00344,x,-
00345,x,-
00346,x,-
00347,x,-
00348,x,-
00349,x,-
00350,x,-
00351,x,-
00352,x,-
00353,x,-
00354,x,-
00355,x,-
00356,x,-
00357,x,-
00358,x,-
00359,x,-
00361,x,-
00362,x,-
00363,x,-
00364,x,-
00365,x,-
00366,x,-
00367,x,-
00368,x,-
00369,x,-
00371,x,-
00372,x,-
00373,x,-
00374,x,-
00375,x,-
00376,x,-
00377,x,-
00378,x,-
00379,x,-
00380,x,-
00381,x,-
00382,x,-
00383,x,-
00391,x,-
00393,x,-
00397,x,-
00398,x,-
00401,x,-
00402,x,-
00403,x,-
00404,x,-
00405,x,-
00406,x,-
00407,x,-
00410,x,-
00411,x,-
00412,x,-
00413,x,-
00414,x,-
00415,x,-
00416,x,-
00417,x,-
00420,x,-
00421,x,-
00422,x,-
00423,x,-
00424,x,-
00425,x,-
00426,x,-
00427,x,-
src/main/java/org/apache/commons/math/analysis/solvers/PegasusSolver.java
00070,-,o
src/main/java/org/apache/commons/math/util/FastMathLiteralArrays.java
06142,x,-
06150,x,-
06158,x,-
06166,x,-
06174,x,-
src/main/java/org/apache/commons/math/ode/nonstiff/RungeKuttaStepInterpolator.java
00058,x,-
00059,x,-
00060,x,-
00082,x,-
00084,x,-
00085,x,-
00086,x,-
00087,x,-
00088,x,-
00089,x,-
00090,x,-
00091,x,-
00092,x,-
00093,x,-
00094,x,-
00095,x,-
00100,x,-
00131,x,-
00132,x,-
00133,x,-
src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java
00084,-,o
00085,-,o
00086,-,o
00117,-,o
00118,-,o
00131,-,o
00132,-,o
00133,-,o
00134,-,o
00139,-,o
00140,-,o
00142,-,o
00147,-,o
00150,-,o
00151,-,o
00152,-,o
00156,-,o
00161,-,o
00162,-,o
00167,-,o
00168,-,o
00172,-,o
00173,-,o
00174,-,o
00175,-,o
00176,-,o
00177,-,o
00178,-,o
00179,-,o
00180,-,o
00181,-,o
00182,-,o
00183,-,o
00184,-,o
00185,-,o
00186,-,o
00187,-,o
00188,-,o
00189,-,o
00190,-,o
00191,-,o
00192,-,o
00193,-,o
00194,-,o
00195,-,o
00196,-,o
00199,-,o
00200,-,o
00205,-,o
00206,-,o
00207,-,o
00208,-,o
00209,-,o
00210,-,o
00211,-,o
00212,-,o
00213,-,o
00214,-,o
00215,-,o
00216,-,o
00217,-,o
00218,-,o
00219,-,o
00220,-,o
00221,-,o
00222,-,o
00223,-,o
00224,-,o
00225,-,o
00226,-,o
00227,-,o
00228,-,o
00229,-,o
00230,-,o
00231,-,o
00236,-,o
00237,-,o
00238,-,o
00239,-,o
00240,-,o
00241,-,o
00242,-,o
00243,-,o
00244,-,o
00245,-,o
00246,-,o
00247,-,o
00248,-,o
00249,-,o
00250,-,o
00251,-,o
src/main/java/org/apache/commons/math/ode/sampling/AbstractStepInterpolator.java
00112,x,-
00113,x,-
00114,x,-
00115,x,-
00116,x,-
00117,x,-
00118,x,-
00119,x,-
00120,x,-
00121,x,-
00122,x,-
00123,x,-
00124,x,-
00138,-,o
00139,-,o
00140,-,o
00141,-,o
00142,-,o
00143,-,o
00144,-,o
00145,-,o
00146,-,o
00147,-,o
00148,-,o
00149,-,o
00150,-,o
00173,x,-
00174,x,-
00175,x,-
00176,x,-
00177,x,-
00178,x,-
00180,x,-
00181,x,-
00182,x,-
00183,x,-
00184,x,-
00199,x,-
00200,x,-
00201,x,-
00202,x,-
00203,x,-
00204,x,-
00212,x,o
00213,x,-
00214,x,-
00215,x,-
00216,x,-
00217,x,-
00218,x,-
00220,x,o
00221,x,o
00222,x,o
00223,x,o
00224,x,o
00228,x,o
00229,x,o
00230,x,o
00231,x,o
00232,x,o
00233,x,o
00248,x,-
00249,x,-
00250,x,-
00251,x,-
00252,x,-
00253,x,-
00254,x,-
00255,x,-
00256,x,-
00257,x,-
00258,x,-
00259,x,-
00260,x,-
00268,x,-
00271,x,-
00289,x,o
00290,x,o
00291,x,o
00299,x,o
00300,x,o
00301,x,o
00302,x,o
00305,x,o
00320,x,-
00334,x,-
00342,x,-
00350,x,-
00359,x,o
00368,x,o
00378,x,o
00379,x,o
00384,x,o
00402,x,o
00403,x,o
00404,x,o
00405,x,o
00406,x,o
00407,x,o
00412,x,o
00413,x,o
00414,x,o
00415,x,o
00482,x,-
00483,x,-
00484,x,-
00485,x,-
